channel_id,video_id
UCWx131H2lJWI1fpWHVv243Q,5
UCWyOsUZ0zpZwu-IjEU3OJvg,12
UCWym7jRAGu9RUhu3CG4dKbQ,6
UCWz3CqQAReUWO8owgXh7ZHQ,4
UCWz7m2uv36y0bylNSUIkfEg,1
UCWzN3jHas-S8ly8Kmc7liyw,5
UCWzeJ1pG_blRq5nYyr5hR1g,1
UCWzudSuFGYcW7gApSuklKUA,1
UCX-5AngRGMJYdvj1RhPDrTQ,2
UCX-8Ong4X9L_p1U_HM56ZXQ,1
UCX-VbqLvyNXWo40zhznonlw,1
UCX-zqect0_tlU6Qwn6GNKcA,2
UCX0O0sTaSb3l94HxqF-pcog,1
UCX1-9io3_5WlFXJUZeOUYrA,2
UCX128DuDcUG7-6M_LOwMcWQ,2
UCX14qhfHbuGGOQdAGTtRxRg,1
UCX1C_E2TuB6VwbNxZtsfnpw,1
UCX1Z8yw5hpDTl0CsWqJB-sg,1
UCX24_UvZy6-7c3EwjJkYqqg,1
UCX2DqYUpQ1mJG9-nn_zwvGQ,2
UCX2pZJSlgh3EHRUsQ8dFucw,4
UCX2xI6iQR70IWlpi23V0gPw,3
UCX3AwLGcrLw_GIZ72w9XY-A,17
UCX3NYUzrx0BYU4UK5-xCuPw,1
UCX3mOIG_nFc9TlzQYR560ig,1
UCX4E_YhKnN8q-Nt2nF7okLQ,17
UCX4o9YbLgR-OrN9-Tb-DqYg,1
UCX52tYZiEh_mHoFja3Veciw,209
UCX66_ZOSDeA_sq2wJb8fW6A,1
UCX6RraeDv0_ydLQDalW617Q,26
UCX6WoTz_trNYV9GmmRot-yw,1
UCX7GpCbA20ocMxyT01_8r-A,32
UCX7SHIccUCj3S4cID-pM-Xg,8
UCX7WOywLwmWgI5WajpNRVgg,1
UCX7okxtMzaRon-K7Hlsda-Q,2
UCX80bi5p8BWE9QlRR-1Hh6Q,9
UCX8YPY4-vxm9SQHOecahOPw,4
UCX9IPuIoPFQqzEYUnUTRQsw,1
UCX9KAkmmz43ZFbAQs0w0lkQ,1
UCX9vCTTMi4DBkHTsUiPQwsQ,1
UCXA0eFGxMAmHA_4dqt6O8zg,1
UCXAPsqtjLDwhaOpqvRHtcUg,2
UCXAWpaYgYItepDQ05944ITw,1
UCXAYDnIfvOZKDAEOUTVQThg,7
UCXAbUPJnNolg7gsjiebjN7w,1
UCXBCtrHr6vCGUupTEJCt9FA,2
UCXBKWeJ5_Ho2FoT7vjbqLpQ,4
UCXBfDIAvk4fcJbIMqSObYKw,1
UCXBrzwgpMv3_kR9uMndDJVQ,1
UCXCITd4upnUzE9VwxvzhaBg,3
UCXCKtWz7CF9NYpNDcYLSlMA,1
UCXCLqSUcNhFx_C_vEq6Rf8w,2
UCXCT5ukRaJW83x0eEaHqNgA,1
UCXCUniUaZwY_ZpzV7TGxzNg,12
UCXCq53EoGaUPEdKMWRbbrOQ,3
UCXDyXcWuZlxutqMFfqJFSSA,2
UCXEgw4JNCYz4yCR5-5sFiBA,1
UCXEmB1iTsgQXF4PUTHHMAIA,1
UCXFAczKm44HE0rtUkatZGug,1
UCXG0id0KcMrRVdvOtINUxCA,1
UCXH4-EyJWO4oe1VC9c7mOBw,1
UCXHyYnLaYCPAjPPjiITQczA,1
UCXIVoFsBbH-Gl7zaVx7f2ZQ,1
UCXJhrvWgd1v3jb8X1SZfcOg,1
UCXJjjNmD9kfc63d9GumIagw,28
UCXK0NEU5hCpXw5Nf_ZWqZng,5
UCXKCYd-yDMES245HWE-azWA,3
UCXKMbBuqat_f1xDY1n0HSlA,1
UCXKq2y4oFnELU4wyNb2oDrg,2
UCXKva0MoDzyFRuTPVBL8inw,2
UCXLiyMjnIVybXRsRrkwXFGg,1
UCXM3b61alvDTJ7BPQ17TfAw,5
UCXMUBjwGThfLpqRktj6x5wA,2
UCXN7qMYgVFWDVgrvSNakAUQ,4
UCXN_ABkSwpFXB8ROldYzf0g,6
UCXOBGysu_q9V9E4Fw3SNBmg,2
UCXOOQydJUOLQ-V-CrIflHPg,23
UCXOgAl4w-FQero1ERbGHpXQ,4
UCXP3bY7BbMt1pXK0tPp8G4Q,4
UCXPBkGWfcw6jmBX_YOwhgpA,2
UCXPyo3p2YJ9VnMLZEZ1jNtg,2
UCXQ3r6yHrLYnScpucY9QBUg,3
UCXQ8jvKySDGvbHiPs1g8s2A,1
UCXQ9cGVyJb57tH5ZmZE4FKg,6
UCXRFDnqmkaBonYxKFc64jGA,1
UCXRbIWEP1pdjqVrysdyBSMg,2
UCXRuGfgkX8GS5DJr9O_ingg,1
UCXS45XS5rDhtoVnA4rVl5cA,11
UCXSBR2c57eyTpW5-hIWZV8w,1
UCXSWwwSYaBxhmC1dKQh7Upg,2
UCXSoYVZ4g5RGikYIMzdeuwg,1
UCXTMCthkWY6yN4gb0qmmCMQ,1
UCXTsqCO6QE4Zz8DOjiybqqA,3
UCXTwbJWuLD-XpYCrIAo3TMg,2
UCXVmc74YSDVw6YW3y0JNL4Q,1
UCXVnSRDkP_m6-sVckrO-ZgA,1
UCXWBYVnOGgF-8t59jC0Pshg,7
UCXWl5a-KsudnOvwuqk1GBsQ,5
UCXWqdeYqclmRaQuHByvGGVw,1
UCXWuZy7erM7EhoxJJfvgrSw,1
UCXXDg2DEkLbRB5wi80ALFNg,21
UCXXEvv3WCt6DtQ27wOSuMOw,6
UCXXYYTyQyrJ80CsqBTVFKFg,10
UCXYOQl7AvJ7Cm5PBvf39Ymg,1
UCXZ25tq73bRThNi5_2lRJOw,1
UCXZpRWfCnNpSokOktGm8tlA,1
UCXZvhCBxTSvPf38GN0NtKiw,5
UCX_7hEUHZCQhQI8oqHPsr0g,1
UCX_NyYcXb2rpV5wh8i-nDwA,1
UCX_Qcz3B9qsIT1U2upD9btQ,4
UCX_uPA_dGf7wXjuMEaSKLJA,3
UCXaSytKu1fOlcvWkvcuPmpQ,1
UCXbPNHcpEu8vlCHQJfu3dpg,3
UCXbpISwEehv_dUNr8FMWK8g,1
UCXbufH95DIUqyAWSzeDI0JQ,2
UCXc48SDf3ghlufCJx89xtPw,4
UCXc9vucGRhqikPjZMfpgQYw,33
UCXcMjC9an251kkXFkCNuMwg,10
UCXch9C6a56q-WqNOisrMD3w,1
UCXd1tD89TkzA-fFMC41ReKQ,2
UCXd2BWKfREgwlRSEt1CLgqA,1
UCXdbo7wbe8H8BCqUNXp5QUQ,2
UCXeN6BBBf49y_uLlRYa6yrQ,7
UCXgEzvt_U58d7bVkvAEGfHQ,4
UCXgcJeC1WnUkv1YNMlO-SMA,1
UCXhNEqw0tZiEL1HRbs2u9jQ,2
UCXi-CjyYUrH3u63Al8YZtNg,4
UCXiLFq7cKBqhV03zZfNVbwg,3
UCXiLyIbqflAiiUCYw9oaMxg,2
UCXjR8QZbcWI2c2YFZRKK6Xw,9
UCXkOJerezdAcL6rhebQbjGg,7
UCXlAP-tVHzlBv2woBKuQc8A,1
UCXlIvD6MtbHB7YhP3vudmHQ,1
UCXlIxlLRRzDNdajUoN_Vzww,2
UCXlJyh-wrFOMlrCBSl4HruA,1
UCXlQZd9_H-mqtve_IIwTjvA,1
UCXlWT5y31RESuqxtNLvrtfg,1
UCXlWe5ucnVdk_s4akuwEI1w,32
UCXm4CgLv0pY3wBF9Y9oNhjQ,5
UCXmKu2CBuMOdkCccoETclMw,1
UCXmhsQWdUnzhiogZ4czHMUA,2
UCXn9EUQXsmogW8Id0aXJKaQ,1
UCXnEM_f7jbl8_QeU8p0ZH_g,3
UCXncuNBazBuHuUZpqogJLng,2
UCXog244Zki54y6oIQuIOYwA,1
UCXok4ASxyPwiuvaef1b5W5Q,3
UCXpIVRiyfsMB2aXXn2yq6LA,6
UCXpzNA5OHFcD5PCIfCo6X3w,13
UCXqvEZZ8oecSsUdmPBxxJ3Q,1
UCXrBzLT4T2cnLKjUw4jxvkQ,3
UCXrt6u1Ykx2PAzZfMDB2frA,33
UCXsACBjoeRVtbKrbdRCiLYQ,1
UCXsAO-OBBelLjm9Sme9GEzA,2
UCXsOq3SXWaSxeE7zNK9FgYA,1
UCXsXitjiT_8qPgNEFGPVfBA,1
UCXsi2EAhPPrXkiahxwI003Q,17
UCXsyk8wHBPPKvRScnrQVgAw,3
UCXt-Ohn0iBQSBk3pZBkBR7Q,1
UCXt0OiEO5dH33pj7x5YDyog,6
UCXtGFNamab-uP6WeOmSPGdg,6
UCXtamHJnTLavpya7_tNhhOg,1
UCXtznW6FkEg6goiHnsH_Dqw,5
UCXuO_AmrcE16fDoNiq9JZZg,2
UCXuvgKlAuWAAHJ2oIn5NtPw,1
UCXvunkDGjhomGO_t2dF0GTw,1
UCXw6CJ-8oGjRk3aVL4ApAlA,7
UCXxCxmuvAq-v1y1p3OmFLnA,1
UCXy2unbJdiUEYIk3vvuXrUA,1
UCXyRRIlRmKbCDQH92WwPLLw,1
UCXyq6UjvT4dWjMOOiKuBncA,39
UCXysvvuhGRMOx8xBEIjxA-A,2
UCXz4aXuPEXTKL7ZswOzBWfA,1
UCXzUahmWJV0HbvGyYc7m-Rw,1
UCXzZ7aCvzueg4Qxrw0YeY-A,1
UCXzhYHPbdsNlawRZQskqnrQ,1
UCXzy-4i-e6aZ-_sgCK-jOAA,1
UCY-Rb2-JgAgiR_qzsMRq3qA,2
UCY-gUWSJX6xcrEqH4LExALQ,3
UCY00x4VgnVNmFXtDxF407kQ,1
UCY09MdifEmnBiWG5e2daBDg,1
UCY0NzfHJzii6hU63MrVcUdA,1
UCY0PW9IQpEj2lM_VaWptxVg,4
UCY3LxKMl241b23x7uTqo5mg,1
UCY3Wnla_gYML9XvXEyjzUqA,2
UCY3_wW9MWNQ8YXVlN29m9bw,1
UCY3txGE7iUm5j408sXCcF9Q,65
UCY4ae8RdMBuPXMgzXBfR0SA,2
UCY5HggtUrLdy1DXoJL59PQw,3
UCY5XCrgc1OwL16PgHjjpJkA,2
UCY5d9fqvDTohI7lyhd1GqtQ,3
UCY6Kqfl5jTQMPEavXfYesWg,2
UCY6S78uy7ViTx5-Wc029oqA,1
UCY7t-zBYtdj6ZgiRpi3WIYg,1
UCY8OX45x_uup_07Dps8AvcQ,1
UCY9G05h0IBHAimoCQLmovuA,15
UCY9sHytLeTn96OOUiAuGFoQ,1
UCYAma34rb7R-Wjgpm5v7amw,12
UCYBP_TtboAYP28U3ZVNM9Ig,1
UCYC6Vcczj8v-Y5OgpEJTFBw,3
UCYCVm1aN33HYdLs66DHw_ow,1
UCYCcTaBNpmgEOo157NBcOQA,1
UCYCiSEm7GLTpKhp1q7JjsGQ,4
UCYETTvg3wsLpY7rcN0SoVtw,3
UCYEY5NaqoDzVFXHdwo9QKiw,1
UCYFJRzCUNzIGbgmW8QMlDIQ,1
UCYGwcs6zEj9UPGE_wwbeuqA,5
UCYHH2O-3PPL_o7nP7IBhwng,2
UCYIE7Oh1B1aNe3dy-hxk-yQ,1
UCYIFPGDGuaF8ywy9yw1_5TA,2
UCYIRORxFVzHXVUBCRvz_-vA,1
UCYIRfn1RYQcHHGMYjsDIv8g,1
UCYJOWwJTlKIJPhNvHBbFmEg,3
UCYJVr233skWVkFReoFLgKeg,19
UCYJztRe9D5hnWe9IQEUNIYQ,1
UCYK8xRATji3vxdAh8HyNXmQ,1
UCYKLCDPzKIOCTbqp91nEbTQ,2
UCYL4XTsXXffnnM_RveJPilQ,5
UCYL8NQlNz5KPKaKkdgCn4NQ,8
UCYLGxBm-0jbiE1lKJ8G7H_g,5
UCYLS9TSah19IsB8yyUpiDzg,1
UCYLlkv4hivYJlOk6Lo-RHNQ,6
UCYNA_nJOaSba9hNnUZ3WGUQ,9
UCYNXJhzxHIxM4dMWz_8E5Pw,1
UCYNcorLQ47H9PhK9uWrzRMg,4
UCYNdXHTk0JxxDhku49Md9mw,1
UCYOnpc3eq8HPqxAsKPHg6mQ,1
UCYPf2PyJg1Yyz-P7B1Ft3Yg,2
UCYPvAwZP8pZhSMW8qs7cVCw,594
UCYRRwNWXxCKFaVjFuXo1I8Q,34
UCYRk3y98MfNgaWCQSL9IbVg,1
UCYS4iDkoG6ZnlRhA73VMUzQ,1
UCYSbE9sr-JJ4YFQggQJ2oAg,1
UCYTG1nthgBSRflxihbJ-7VA,1
UCYTN5d_WQf3R9e9kZmDPJaw,1
UCYTSqg9JDJdnc241V4h01_g,2
UCYTjNDSbrdhAV2QkE2W-UTA,2
UCYUfRtbnoiVKPbq4av99Ffw,348
UCYUid0pIpn6ZZ9RSDtAjqXA,2
UCYUjny-2QkVZbu1PfjTbeHw,1
UCYVjKa4SzzIVkplshR_Yz6Q,79
UCYVx3XEWfDhj1bqFFSzDzEw,1
UCYWDUbrJEJSHT6WdysBcf7w,6
UCYWa7D8xtz3MRwEgY4xL8qQ,1
UCYWbWtSrus78q6ImTXh9X1g,1
UCYX7QOMxT6ObUf33SL_5VMw,1
UCYXYA4wnUN79uwxUe0NAW9Q,4
UCYXd8ZkJGHy_beLGSk1OB2w,19
UCYXx4jZK2_M74wxzojMYvpA,3
UCY_AbkGsNlziAttf9M2JEmA,1
UCY_G63kHdwtD4VOLBGk3Vgg,2
UCYa4gyaucp-0l9kf1MqUaIw,1
UCYauDsl-rswjQGpA0_-Z9Pw,16
UCYbjZv7yhXsoySWtn5cKwhw,163
UCYc3JNvtOfwHWU_DSByJm2g,10
UCYcZWGQw4yjcpp6mQh_QPEA,4
UCYcwOcVUNLoCzHDj93R18cw,1
UCYdTSJ4hWdfEiDJYGax_OiA,1
UCYdl0k-6-iUDV5rkOAer4uA,92
UCYfASz6ysH-0sJraB5r38Cw,1
UCYfK27jhpb5U9eRi-vygUUw,1
UCYfMcbLm9HIMobD84oBvvng,84
UCYg1fDh97uJwKwCU_-uyo2A,1
UCYgKUA0mAzY6kZsIS7y24LQ,2
UCYgT6J0U3pxRQngmVwpha1w,4
UCYgfZTNBNE2J21ULeaZckyA,1
UCYh5O3E-Olj-n-18J7lJSKw,46
UCYh6dAFIhprSJB00oiGoEYg,1
UCYhKdMwiOv6-DbcedC5jc0w,1
UCYhf98_mPQ2uetWkWL0umlg,2
UCYhpZZ9SZghEH2WYPy5UbVg,13
UCYi4JJcjDYtNGLX0N6e7g5A,6
UCYi5Djz0Qc1oRLQB1RniG4g,2
UCYiTNpIpM4FwMRa2mckEnHQ,1
UCYicfrJxAQOa55Whw2-oo_w,1
UCYj-G6VwUqFAEGoY_w14smg,1
UCYjo9fhu2SMP9ebWamsA_DA,6
UCYjwFa9C6mhlnqZN_lHV_WQ,1
UCYl2gmw3G-9U3Kfot__lPVQ,4
UCYlLBngC8hDykKOlVeK7S_A,2
UCYlmZUL_kFsXSq17Tz6jFWQ,27
UCYoAHQWUAgtLWRlnHs_NQ1Q,1
UCYoATg4QLTpKGshzmYha-Uw,18
UCYobAw6_rnTVSoXM4y-4HGg,1
UCYocKdLEV-gE_OBuu_pU-lQ,2
UCYpE6rzt23DXO3-g2OtCZHA,1
UCYpiu7dzUeBj_jogzYjJQQg,10
UCYpoE9KwaVGxK7CvIAVzgnA,103
UCYqLezvp8I7xcTfk7I59Hxw,4
UCYr4kTosgNhKXF6PRbRUWQQ,1
UCYtuSC1Yu1yrj8rto2oHdwg,1
UCYulBjBzHYdpb9qr2LlRCxw,101
UCYuuS30B0ESLUmkNf__wfAQ,1
UCYvNQWoXtr5G9nO9WwyadNA,1
UCYvSSAfFueFGXNOuqbKgI7Q,1
UCYxXLB0CSh9_5Jn2KsEkc6w,12
UCYxeUZ84YDx8YAlLMlQFIYg,1
UCYxziWFmLEx2LahWeq1vtUw,1
UCYyOopT_6U5HQYAfiQd9hDQ,2
UCYybSJu14KiBJYnQNV61_Dg,53
UCYygCG6TUfP8_BCXlmM_rsA,4
UCYz5-_BGHpnOABYsquOagNg,1
UCYzAjbOoq3kIpvofeQ-bdJA,1
UCYzNg69k1vt9oPtcYJ1kuIg,2
UCZ--pP4MrecJqAU4wTRSD1w,1
UCZ-tqYQbXzHggAYB5-HuzIg,2
UCZ-vnMwH_n5McOE-kayzkXw,1
UCZ-xZaoWsi3FM1qIW8KOtaw,5
UCZ-xaW1wnqubpkOLvOVKKOg,1
UCZ0-0d5CqRmy0r7GUPvMuqQ,2
UCZ09PsNtFscPXI-5IcRWVRw,2
UCZ1FdDVpzknsQSV7hMfSNcw,3
UCZ1IAE13PSeibGIIBKpJAWw,1
UCZ2Ec9hxPk-hxjBQZaA8cpA,2
UCZ3NDGj8A8WDqtEIWxWl0DA,1
UCZ43uwHOtzsMgaRkvZJxw_g,1
UCZ4b0XyNyN4n4Qg1-BagCdQ,2
UCZ4rQ5YrJ_yPO1pVpQHrJpQ,1
UCZ5SWpzAiZz8IBlk4ovhC0Q,2
UCZ5TmFE_lOnY1uNhNCUI14A,4
UCZ5d_eW1vW1ci0SMnIMw-mA,2
UCZ66fgy4YeJheQdu-G4U2Mg,17
UCZ6IbmTtx7_ib2FLTvCI3Zw,4
UCZ6ZeqceaEDAYLabO7D7G1w,2
UCZ6nfNAGTb8sCPHMlWhgzWA,1
UCZ7HuQxnGJL76G8gQup_E7w,3
UCZ7b7FE799mXJV66g7mVUkA,2
UCZ8FWd8UNC0wZEl8IYHgGLw,1
UCZ8S3qwowiFztAQBRTawWfA,43
UCZ8oYerTcTZC7KgD1D8JE_g,5
UCZ8pPF8qcUV7Dh_rkUdxcMA,1
UCZ8zCN7uIjVEyyhSjc7X1KA,2
UCZ9VNE6SWBa8H4B-__CWb-w,1
UCZ9qbCsenCEGlH1cU5K-4vA,1
UCZ9rtgneFVp0wiQWQedaShw,14
UCZAc9DjxWFnLTshmGh_DGmg,1
UCZAvV8_-qCT3euyEXE4dMvg,2
UCZBQY-C4Jg3_X306moj9JPQ,2
UCZBT-o3bpxovc--hJdKFdWQ,1
UCZBmZvV5MqQT4XbZ-wSnSAA,2
UCZBxfor0mAMv1BPoI7oFIVg,2
UCZC4rq_jntVjIF6Dot7dJQQ,17
UCZCpDq4LGLKVtun_eu0qtcw,8
UCZDUvKKRCVkilpEEoh7DgWA,84
UCZDikvO7VIM41VRE949D1QA,1
UCZDoahkbhJYFpqBFpLe2JkQ,1
UCZDw5adNyEZVGrHH46oZ_pw,1
UCZDz49yU7YAVmC_rSaHrkfw,1
UCZE919hxZuao-Kk0bBnOzkg,1
UCZEGalhzL5ZpWuX7Xof3pnQ,2
UCZF0z6CyEs_e_IXaB57xqSA,11
UCZFEMEp8SuKD2yZFpXlmBxw,1
UCZFFyWkSxVdooOAnFGExIbg,1
UCZFMm1mMw0F81Z37aaEzTUA,492
UCZFW_jDHuiaSz9c2f3yjSqQ,2
UCZFpuu-FXk34TVD6hMzH_ig,11
UCZFyFHkeoHX_RyCZxbhMF6w,2
UCZG66_Vd-eHlovN9o_Zwr1g,2
UCZGgWlETjZnYmHPiKgybing,2
UCZH9UwnGUOpLDTJVdF7SwUw,13
UCZHpnKeORO9dju0KgtPz6Aw,1
UCZHuJ6EOfEc5OlBI-k7AKhg,5
UCZIKV-r7gvvSIq2ABYQStKA,31
UCZINqCwuTRertJyDvHUSopA,8
UCZIWMW8aMb3_KJZ8SOtrkzg,1
UCZIncIntdKJpQKdApE96Wgg,2
UCZIovacAjpe7kCvboyX7zjQ,1
UCZJViT5zVAJEqDt9MXMybRQ,3
UCZJWBn22yqquQ_HcQVmae3Q,3
UCZJYbACHTCaut-ulTqSdGPg,1
UCZJiq-y85MEpgAkwdKEwYXg,2
UCZJthBKfITqF1MGkgC2HW8Q,1
UCZKbDF4lOaVHE1N-BrGpa6w,35
UCZL1V2sGJPfSj4d3uGDMrRw,1
UCZL1o9YESRAcJ2scItkbgXw,10
UCZL2c0JCjeuD8CicvwcUAkg,1
UCZLPgfs2nDJL4Jav6oAO-dQ,5
UCZMLzT5u7D4oGY4bOmdFLBQ,1
UCZMPI1Fa0l_PtWNazadh9dg,1
UCZNNx4KYmCkwxCLdsHyWqQA,12
UCZNlTBWp7qU9Z3Fv-4RITxw,2
UCZNqFZL6--h7BYx2eOWXA0A,1
UCZNrEZM9XrYiq1f38z3Cy7A,1
UCZOG4X4yW22nkuY2aKt0A_w,1
UCZOl2H8yaOb4waGVGbrIohA,2
UCZP-d4kWpl5jQDhFt6i6A_w,1
UCZPNbV8gEURfduF4MYEOlhA,1
UCZPX7ZYrmdQGi6tamZ4PaQg,1
UCZPjcK8v7OknZX1FHDOi_6A,1
UCZPxpggUFEJ4-rXJ0vKM1Iw,1
UCZQ7AkZc-YxBM7NgR3voWDw,2
UCZQDF0x18Xe6RZayvod99zA,1
UCZQLdidMNfd7W_I61ulGB3w,1
UCZQ_NnZ7lp1uexRFLfEjeLQ,1
UCZQlZW2OWTWPjcQUTtCD-Vg,1
UCZQoHVnf9iZ_SMGx-kxsfrQ,2
UCZR2w8IxK-gV6SdyZNzqkVQ,1
UCZRDVf9mawZ9wc2RbE4KGCw,3
UCZSNzBgFub_WWil6TOTYwAg,1
UCZSS4mhzxn6cgkKLJ9b5b0w,4
UCZSytxxPtnAVccN7VrEJvaA,11
UCZTAyU8_1Y2CSIrYRFSHgtA,1
UCZTLs52jB713lNiQj75biXQ,12
UCZT_OWY9abyO3V9Rmdvh02w,159
UCZU1Jgw3IaFhW2ktTF8Bq-g,37
UCZU8mqRhkMg2NqqUww4i5Mg,3
UCZUjHLJivN0OZPC_Wj8JvkA,109
UCZVGs0AQCNcmjKIrwtlCDBQ,2
UCZVTAwpoyY4vnf8EJt8f8ug,1
UCZV_1xzgl90iCZXWLsCyO9Q,1
UCZVicKY92ih4-kx3o4YhhOA,3
UCZW6Pqf2cLZhDn2B-mw3g4g,1
UCZWmhamocVYc1NbR6cEo_nA,2
UCZX8YCtPtMOkkl3rrEcRtug,6
UCZXhZeAbY4LYynmzVe-IQ4w,1
UCZYM7fv_jo8U7RwcQAh-ubA,3
UCZYUd85xT1nV4VucdUNh8nA,1
UCZYfO8ME2adTENm9kqb2ghQ,1
UCZYgVD3LeUAqjq681NtQ7Cg,7
UCZZ-84onOVLuPoZ3fBEXd0g,1
UCZZhfDZvCFbd38LF3zNW3cw,1
UCZ_6nCEfilA2YCbPemGScpA,1
UCZ_wFH6RSzZQiosaz_8RYpQ,1
UCZ_ze60L9PratISNxDwFEVg,136
UCZbFVWxjQ2y6BUBnbWNiQhQ,2
UCZbT_6klJvDagOgJwRL_J9g,5
UCZbTuDplLcBb4bTHa_-5_UA,2
UCZby4q1CLXfdiQFygGNb57A,40
UCZcEcTrZr1I9Z6sQ_PboKuw,9
UCZcbvRr1cqFlNgEEwUtJVzA,4
UCZck3P3Wk2mNhprmg4VQz1Q,1
UCZclXYJ5oI-d36J3wbpHhbA,5
UCZdYVsUUMhAa1zPrbdASALg,1
UCZdjh94PIFy6fDekDtWRRJQ,21
UCZeGTloFOUKPYkK07LjsW6g,1
UCZeXlQC5Av-E2FAly03U9Aw,19
UCZfIf8e8HWXoY3a1cAD9S1w,8
UCZfPvkSi_q157EtqrkaSZdg,60
UCZfQ89OR4iOLRw2SwoHGoKA,1
UCZfxHANPHV3i5pkUNoHvZqQ,8
UCZglK0Bhcs6dKAu4C0uIEcA,3
UCZgq0kHCr8COZd-lnGnmz9w,2
UCZh0NpkzQpugNVESwVFhlog,1
UCZhZmvqQM_S8vZ7x13wY4cw,22
UCZi-fslT-gqfnuPWfz99vow,1
UCZi_ODKW1OsS_JTbVmU_FKQ,1
UCZijhDSwsjXt_b6twVhpnYQ,14
UCZiv07-7pD3u3-lShxGapTA,1
UCZizBk_pPFmelMhbEa61CgQ,1
UCZjOeEiLfVIPXOTrv49ZObg,1
UCZk-nkvgwdiyurvUZ0zGGEg,1
UCZk1EfxS5ljC4mT7GEPWiIQ,1
UCZk_ydWa_vK0CJyG3rm2Q3A,1
UCZlC8wmgyAOXpwbRwLczceA,5
UCZlUVEffUWCoDqyCtqq35aQ,2
UCZlVMsW9GDO333edYK0T91w,3
UCZlfwv-IpRlePJFwCYhZTMw,2
UCZm3yEKqc7bVXg-wqPRUvRg,1
UCZm5SzQDJoF-6FUXT46_0hw,17
UCZmQTw6gzflBuKFv0XE_8yg,2
UCZmp46X1CpNPHvjQ2qNUsSw,2
UCZn0bHF3M1HsfczYArnkC6g,1
UCZngNFgpOE87vXrS-onx5hA,3
UCZommcQZcJgjghOxlcmPHeA,1
UCZpSvkUF5Dw-DudLKJT5SzA,3
UCZpZMjPV_EijkMTEzCdG78Q,70
UCZqE8WDcGBgrJukCqECSsIA,1
UCZqgAFshSNUBr8iKCiF5VGQ,1
UCZqo5DV_c28l3phImHG_xNw,2
UCZqsC13VeSnTIvdvTK-YEvA,1
UCZqvP8f7dlMPcj26DpVqdgA,2
UCZr8Hsapk9dA8pXT2wRVsbQ,1
UCZrMg8mhIKr-56KJJxpicNA,3
UCZrPdEEXY78oOYP5TYoHFmQ,188
UCZrYbyfb4w08M19jz0S78rw,3
UCZrkMqMvKTyxRv-S5396mRw,2
UCZs5FDufFxA-aw3BogzhN4g,2
UCZsUuD7K_JWF4OpImECU2Qg,4
UCZsogI5XSIh4yGwAk8DVDzg,1
UCZtjeODkXIzJf2yZPz93wBw,31
UCZtreiBYB5VRLV9Y5Esnjug,4
UCZuFixSdWzKhwPHlIYOrTKQ,3
UCZulamQ0rQXzg7gChOZuqzw,1
UCZv1j3YXJgDInlqq2wqwb-A,2
UCZvcTajlqE9iZNI3FfCuFRQ,1
UCZwZrym87YpirLIFBzTnWQA,15
UCZwo_mWUgK3uloNmTRA65gg,3
UCZxEnEE4zgUjVgXaKBxb3vg,1
UCZyTenOHwQnFgC36C6q_wOg,1
UCZy_F56PYN2bkeY6y2v9jTQ,4
UCZyfMdM8fukBBxQvAwgTf5A,42
UCZyzzGoBY2NHdNQqbAGFqDw,1
UCZz3_h8kVL2VlE784JDkA_g,3
UCZzepBB-lCRxqk9gnqSTQKQ,3
UCZzvGO0SB6oe0Y2kGqcZOSg,6
UC_-j4DdBeCefBu6uUKFaPWw,58
UC_-s-uNMnnYOgJQ-G_q7zoQ,1
UC_08JBBb0mIh9L7aKkOm-Qg,2
UC_0QHcrXUsOo_4wFEkJw_Cw,2
UC_13Wl4fPRmZdPBc4O9RnbA,22
UC_1kExnN3km_HPG8OdyRgiw,2
UC_2LbP6F-tjM1vp8Oj75SHQ,1
UC_3N6DWsfk7rjCUCmJSpfkA,10
UC_3hBplrIXQjg6RFBsik6Bw,1
UC_3iqRJZZpZ1gSLGbEUW4Dw,1
UC_3xAKylENd7iflLYOiz_0w,2
UC_47eBCpEcr-aXxEAzXd6JQ,3
UC_5Jx6Z5nTVGFRjbcI808Pw,1
UC_5zeD5NSDy4gSHl6FFhKFg,1
UC_65_lSNDlDQhUoWx8EFJKw,2
UC_6hTObvQksRv7fo-Nehb4w,1
UC_87lH0S5iz5V0wtzESWWJw,1
UC_89dmWCUGVz60AG99MSLiA,1
UC_8UtSDnKKL5jB98p9-Io-A,3
UC_9-Sx2CUOrffU8maeAUNIw,5
UC_9T2Iyd2rqxzA1uITs9UUw,5
UC_9Z5EQ1TcQE6uOxS-JRBPw,1
UC_A7K2dXFsTMAciGmnNxy-Q,17
UC_B5hWbCrt67qxB-MBPFZBw,1
UC_BwHfNpUqRceXE1cHpahog,8
UC_C__SsDmqlFJg4S2W9YliQ,3
UC_CcVP0hiDv6--uQ5FsosCQ,1
UC_CydIbJiig9zulZh-seJ_Q,14
UC_D-oB4mVrFV__cY-99L-3w,24
UC_Dc6TxudphwQYZ5qMlQ-ew,2
UC_DtHYH0Fr7_Wy1DENDwNgQ,1
UC_ELA2uJKUlVgE8_jSTPpYA,17
UC_EWUC_JJErqGg7Ovru-ygg,1
UC_EonbkOXpNoYz-QwHdLtYQ,23
UC_F-SWgkeuwf--640Q9pOwA,2
UC_FJ2hiPpsaXCeyL0RiP1iA,1
